,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1348,Binance Coin,BNB,03-07-2020,15.58700639,15.27369089,15.53417356,15.29196245,138591560.9,2378461574
1349,Binance Coin,BNB,04-07-2020,15.60476967,15.2616316,15.28705932,15.55298081,146316736.4,2419059513
1350,Binance Coin,BNB,05-07-2020,15.63395428,15.2450292,15.55299634,15.48022637,138494209.1,2407743527
1351,Binance Coin,BNB,06-07-2020,16.33369931,15.44879801,15.48022637,16.29677087,172232439.5,2534746174
1352,Binance Coin,BNB,07-07-2020,16.86238419,16.0235734,16.27596433,16.7702263,196296818.4,2608385875
1353,Binance Coin,BNB,08-07-2020,17.409712,16.66420504,16.77408706,17.22765839,212383912.2,2679533358
1354,Binance Coin,BNB,09-07-2020,17.44386727,16.57245508,17.23885691,16.88486866,179705380.2,2626216970
1355,Binance Coin,BNB,10-07-2020,17.29434677,16.41024787,16.8781325,17.26125234,174222028.6,2684758451
1356,Binance Coin,BNB,11-07-2020,17.66462234,17.0753328,17.27930601,17.6221792,186743533.7,2740895828
1357,Binance Coin,BNB,12-07-2020,18.58154985,17.61326587,17.62835703,18.23654493,224015851.1,2836452254
1358,Binance Coin,BNB,13-07-2020,18.89071574,17.77217036,18.23654493,18.40956447,261690866.5,2863363146
1359,Binance Coin,BNB,14-07-2020,18.71433222,17.93364814,18.3924527,18.0829089,203397122.5,2812556212
1360,Binance Coin,BNB,15-07-2020,18.13315559,17.44581762,18.07204356,17.59121574,169152686.4,2736079874
1361,Binance Coin,BNB,16-07-2020,17.69727951,16.73389291,17.59164999,17.14384184,191191483.1,2666496807
1362,Binance Coin,BNB,17-07-2020,17.47633805,17.02256666,17.14419185,17.08497435,153498441.1,2657340752
1363,Binance Coin,BNB,18-07-2020,17.26649489,16.86066977,17.08691259,17.126711,149402466.1,2663832333
1364,Binance Coin,BNB,19-07-2020,18.04950241,16.90988901,17.1268718,17.95577936,213342723.9,2792782900
1365,Binance Coin,BNB,20-07-2020,18.26727024,17.33393083,17.96123809,17.48470881,203143854.5,2719514136
1366,Binance Coin,BNB,21-07-2020,17.94850364,17.40737466,17.46725684,17.71540814,187854335.5,2755396351
1367,Binance Coin,BNB,22-07-2020,18.09190782,17.51343969,17.70544516,18.09190782,191909868.4,2612590172
1368,Binance Coin,BNB,23-07-2020,18.68641929,18.07370751,18.08734043,18.67329626,220207322.6,2696546476
1369,Binance Coin,BNB,24-07-2020,19.52333141,18.27448146,18.67661257,19.15290045,248008822.6,2765804467
1370,Binance Coin,BNB,25-07-2020,19.97781817,19.1424687,19.15779015,19.77642246,257057784.8,2855845136
1371,Binance Coin,BNB,26-07-2020,20.23477771,19.357723,19.75263709,19.52102455,248581856.8,2818964003
1372,Binance Coin,BNB,27-07-2020,20.1393883,18.55101928,19.51531241,19.62032781,325386899,2833304045
1373,Binance Coin,BNB,28-07-2020,20.6132141,19.49979158,19.70059407,20.17354734,284409543.9,2913192575
1374,Binance Coin,BNB,29-07-2020,20.374127,19.86468478,20.19166941,19.89558913,204440431.7,2873053585
1375,Binance Coin,BNB,30-07-2020,20.06949205,19.5722077,19.89725207,20.01273589,200436410.2,2889970345
1376,Binance Coin,BNB,31-07-2020,20.838476,19.93484727,19.99009419,20.6681464,229781079.9,2984615923
1377,Binance Coin,BNB,01-08-2020,21.61899119,20.59519492,20.6681464,21.53043084,264604007.7,3109135453
1378,Binance Coin,BNB,02-08-2020,22.01515565,19.97268684,21.54673248,20.94488704,299350525.2,3024579087
1379,Binance Coin,BNB,03-08-2020,22.38204127,20.77110317,20.94066034,22.05501059,265708948.7,3184888210
1380,Binance Coin,BNB,04-08-2020,22.40495912,21.62369131,22.05478822,22.28258638,241931958.2,3217751647
1381,Binance Coin,BNB,05-08-2020,23.55714068,22.1399761,22.28726966,23.33621662,344072749.3,3369902765
1382,Binance Coin,BNB,06-08-2020,23.33039727,22.56967287,23.32457975,22.70766141,246554660.8,3279135270
1383,Binance Coin,BNB,07-08-2020,23.00437683,21.62869269,22.72139156,22.31154553,326409994,3221933538
1384,Binance Coin,BNB,08-08-2020,22.93997308,21.94044794,22.3125995,22.87811916,236392684.9,3303750487
1385,Binance Coin,BNB,09-08-2020,22.94205715,22.16116075,22.89388564,22.47553653,216694610.4,3245614914
1386,Binance Coin,BNB,10-08-2020,22.84382518,22.27504124,22.48019923,22.61379626,239664308.4,3265580526
1387,Binance Coin,BNB,11-08-2020,22.76442022,20.83673081,22.62841286,21.25694535,310846749.4,3069642355
1388,Binance Coin,BNB,12-08-2020,22.18713089,20.61529647,21.30977943,21.75145048,256078366.2,3141052138
1389,Binance Coin,BNB,13-08-2020,22.15269167,20.75382998,21.77322623,22.07554545,299981375.7,3187853579
1390,Binance Coin,BNB,14-08-2020,23.36223986,21.69671827,22.08011255,23.06979207,357386066.9,3331429313
1391,Binance Coin,BNB,15-08-2020,23.87938656,22.90173732,23.08856056,23.02175164,269746412.3,3324491959
1392,Binance Coin,BNB,16-08-2020,23.77033513,22.82897198,23.05028997,23.49710175,271264839,3393135634
1393,Binance Coin,BNB,17-08-2020,23.85601471,23.08570354,23.49710175,23.51010261,264606384.8,3395013043
1394,Binance Coin,BNB,18-08-2020,23.68034732,22.57513337,23.49196125,23.06718119,259152684.3,3331052285
1395,Binance Coin,BNB,19-08-2020,23.2536489,22.01115243,23.05558945,22.31039635,224754804.6,3221767589
1396,Binance Coin,BNB,20-08-2020,23.27177065,22.13014708,22.37169206,23.09257603,240389083.9,3334719466
1397,Binance Coin,BNB,21-08-2020,23.35360667,21.85654625,23.10441416,22.12899421,245533836.5,3195571930
1398,Binance Coin,BNB,22-08-2020,22.23982002,21.46128578,22.1151721,22.23982002,208053380.7,3211575905
1399,Binance Coin,BNB,23-08-2020,22.21905497,21.60768489,22.21905497,21.87084173,181970641.3,3158293019
1400,Binance Coin,BNB,24-08-2020,22.89571779,21.7728595,21.86577809,22.60585255,192633739.3,3264433403
1401,Binance Coin,BNB,25-08-2020,22.63457177,21.15494036,22.608211,21.47536628,234877041.4,3101183769
1402,Binance Coin,BNB,26-08-2020,22.48498034,21.33535574,21.47430724,22.27730452,255812853.9,3216988911
1403,Binance Coin,BNB,27-08-2020,23.13976166,21.92107208,22.25806641,23.08075344,296206827.5,3333012206
1404,Binance Coin,BNB,28-08-2020,23.53282021,22.70905955,23.07765455,23.13381188,260086578.7,3340674193
1405,Binance Coin,BNB,29-08-2020,23.5130951,22.82955184,23.13402304,23.01127272,213897144.7,3322978734
1406,Binance Coin,BNB,30-08-2020,23.83744711,22.96441739,23.00905952,23.64491482,228141192.2,3414480811
1407,Binance Coin,BNB,31-08-2020,23.91416501,23.05494994,23.64785803,23.19305061,215511200,3349228654
1408,Binance Coin,BNB,01-09-2020,25.40539566,22.98829016,23.18504789,24.82209627,450200844.3,3584473534
1409,Binance Coin,BNB,02-09-2020,25.78992196,23.61166152,24.81437436,24.6903616,577817196.8,3565450183
1410,Binance Coin,BNB,03-09-2020,25.51471913,20.51767502,24.6976095,20.61988582,574956638.5,2977646779
1411,Binance Coin,BNB,04-09-2020,21.82765864,19.98085537,20.59681614,21.05610653,489923568.4,3040639911
1412,Binance Coin,BNB,05-09-2020,21.55167974,18.1837083,21.04412097,19.47876723,399969032.5,2812861769
1413,Binance Coin,BNB,06-09-2020,23.41258611,18.68403369,19.47876723,23.19066311,740680572.6,3348883884
1414,Binance Coin,BNB,07-09-2020,23.5055783,20.27076074,23.19359159,22.39330593,555588377.9,3233740277
1415,Binance Coin,BNB,08-09-2020,23.42228782,21.36326761,22.42563637,23.19024899,555422363.3,3348824083
1416,Binance Coin,BNB,09-09-2020,24.5615169,22.54034807,23.22184896,24.53029092,456284483.7,3542334928
1417,Binance Coin,BNB,10-09-2020,25.61405712,24.21430976,24.53735309,24.55988791,456365135.1,3546608927
1418,Binance Coin,BNB,11-09-2020,25.72947491,23.07515346,24.55988791,25.45141405,420689466,3675351150
1419,Binance Coin,BNB,12-09-2020,28.52984884,25.44690709,25.45236556,28.52984884,688007352.2,4119897328
1420,Binance Coin,BNB,13-09-2020,32.32502579,28.215891,28.52984884,31.05862971,1144638251,4485069875
1421,Binance Coin,BNB,14-09-2020,33.48782099,29.17214606,31.10244526,31.17864295,1009392260,4502400574
1422,Binance Coin,BNB,15-09-2020,31.26981565,26.86198355,31.15898173,27.20239055,861821909.6,3928203643
1423,Binance Coin,BNB,16-09-2020,28.52034071,26.08143121,27.19629582,27.96459412,664539529.9,4038270839
1424,Binance Coin,BNB,17-09-2020,28.83543307,26.13821,27.92549904,26.99313027,512578970.8,3897985086
1425,Binance Coin,BNB,18-09-2020,28.77666993,26.70960628,26.99313027,27.39948085,482149966.8,3956664775
1426,Binance Coin,BNB,19-09-2020,27.87865489,26.7631341,27.6173443,27.25111203,331216806.2,3935239344
1427,Binance Coin,BNB,20-09-2020,27.32611781,25.25562195,27.24988414,26.39213351,343197520.2,3811197212
1428,Binance Coin,BNB,21-09-2020,26.69583485,22.54965558,26.42963365,23.26787967,462503298.7,3360034461
1429,Binance Coin,BNB,22-09-2020,24.51815791,22.84714187,23.18820615,24.10074014,340023557.6,3480304977
1430,Binance Coin,BNB,23-09-2020,24.24795041,22.70238565,24.04632878,22.85697789,446713264.2,3300697550
1431,Binance Coin,BNB,24-09-2020,24.68410319,22.69976242,22.85299225,24.61382437,475917195.7,3554397706
1432,Binance Coin,BNB,25-09-2020,25.07448837,23.8793447,24.58532522,24.66338794,442583903.7,3561555011
1433,Binance Coin,BNB,26-09-2020,26.44913883,24.54475206,24.68214992,26.22118195,490827675.5,3786510684
1434,Binance Coin,BNB,27-09-2020,26.8876485,25.74367248,26.21259279,26.19921636,435755666,3783338709
1435,Binance Coin,BNB,28-09-2020,27.72831835,25.92004675,26.23597121,26.9796072,530311671.7,3896032265
1436,Binance Coin,BNB,29-09-2020,29.00316655,26.97603817,26.99018951,28.84297964,612454595,4165115470
1437,Binance Coin,BNB,30-09-2020,29.55943671,28.04154407,28.87715551,29.29087684,566560144.4,4229794764
1438,Binance Coin,BNB,01-10-2020,29.38222371,26.36320354,29.32178053,27.43197193,630087804.8,3961356701
1439,Binance Coin,BNB,02-10-2020,28.18265863,25.89402918,27.45018356,27.28568005,638940976,3940231194
1440,Binance Coin,BNB,03-10-2020,28.28584235,27.13993049,27.34647448,28.20230993,495908650.5,4072598561
1441,Binance Coin,BNB,04-10-2020,29.13610332,28.06929406,28.21290927,28.94385354,514574736.3,4179682323
1442,Binance Coin,BNB,05-10-2020,29.30385701,28.17300299,29.00913897,28.65910387,425642119.1,4138562603
1443,Binance Coin,BNB,06-10-2020,28.96985077,27.30017743,28.66607016,27.71452837,505088689.7,4002159704
1444,Binance Coin,BNB,07-10-2020,27.87132392,26.94363571,27.69797795,27.70483612,394557518.2,4000760079
1445,Binance Coin,BNB,08-10-2020,27.81265078,26.60059289,27.71349272,27.70531082,431553685.8,4000828629
1446,Binance Coin,BNB,09-10-2020,28.5416783,27.5276799,27.73821014,28.44503117,465984452.4,4107649100
1447,Binance Coin,BNB,10-10-2020,29.22410614,28.15772997,28.43513106,28.3124865,426434525.7,4088508780
1448,Binance Coin,BNB,11-10-2020,28.74247649,27.96128204,28.38202915,28.55557992,408482938.5,4123613065
1449,Binance Coin,BNB,12-10-2020,31.08211274,28.49144569,28.54990736,30.71468112,718406691.1,4435401470
1450,Binance Coin,BNB,13-10-2020,31.76509981,30.26940349,30.67000624,30.7067448,600050050.2,4434255414
1451,Binance Coin,BNB,14-10-2020,31.29753779,30.46190868,30.73881086,30.91211751,460297910.6,4463912580
1452,Binance Coin,BNB,15-10-2020,31.56929232,30.50012068,30.88991989,31.29586457,504135679.8,4519328173
1453,Binance Coin,BNB,16-10-2020,31.91716488,29.66696394,31.31403886,29.99489889,546849696.2,4331460193
1454,Binance Coin,BNB,17-10-2020,30.5556056,29.71999181,30.04375739,30.2482347,377026507.5,4368043546
1455,Binance Coin,BNB,18-10-2020,30.99655102,30.22171022,30.24098787,30.65952324,440840685.2,4427436309
1456,Binance Coin,BNB,19-10-2020,30.65621369,29.85706174,30.65621369,29.92506724,385913100.7,4321376045
1457,Binance Coin,BNB,20-10-2020,30.08007292,28.54344755,29.93031386,28.80344291,493774161.6,4159406132
1458,Binance Coin,BNB,21-10-2020,30.38338237,28.70941796,28.81384974,29.77235434,510855829.9,4299323300
1459,Binance Coin,BNB,22-10-2020,31.30000683,29.7644153,29.76553951,30.6581907,530907795.8,4427243882
1460,Binance Coin,BNB,23-10-2020,31.16414634,30.10298262,30.65525816,30.63396067,514504829.7,4423744907
1461,Binance Coin,BNB,24-10-2020,30.84191547,30.46013819,30.6339605,30.58882127,407454460.4,4417226481
1462,Binance Coin,BNB,25-10-2020,30.96610988,29.96166686,30.58882124,30.10754117,391997739.2,4347726477
1463,Binance Coin,BNB,26-10-2020,31.31110331,29.99247461,30.10754217,31.1545605,624224135.8,4498922939
1464,Binance Coin,BNB,27-10-2020,32.34506936,30.99955181,31.15468524,31.63872183,715978374.4,4568839011
1465,Binance Coin,BNB,28-10-2020,31.9271645,29.86839208,31.63878502,30.363506,477279858.4,4384689479
1466,Binance Coin,BNB,29-10-2020,30.42120345,29.51283962,30.36355419,29.84247846,426303252.4,4309449684
1467,Binance Coin,BNB,30-10-2020,30.19415573,27.58599682,29.84268283,28.50841223,531974962.1,4116801767
1468,Binance Coin,BNB,31-10-2020,28.89267197,28.169597,28.50841225,28.43121469,360596997.7,4105653935
1469,Binance Coin,BNB,01-11-2020,28.66521811,28.10133111,28.43121468,28.46156546,338657898.3,4110036786
1470,Binance Coin,BNB,02-11-2020,29.27802423,27.83302542,28.46147001,27.88393056,390864651.7,4026622517
1471,Binance Coin,BNB,03-11-2020,27.8839268,25.89715055,27.8839268,26.85704897,457901612.8,3878334077
1472,Binance Coin,BNB,04-11-2020,26.95651719,25.96685304,26.85738812,26.93151415,383972479.5,3889087338
1473,Binance Coin,BNB,05-11-2020,27.89942675,26.71861762,26.93157483,27.67585879,299236755.8,3996575588
1474,Binance Coin,BNB,06-11-2020,29.41789272,27.67580829,27.67580829,29.01799902,343104561.9,4190389442
1475,Binance Coin,BNB,07-11-2020,29.84457554,26.98603935,29.01799907,27.73809536,362934992.6,4005562956
1476,Binance Coin,BNB,08-11-2020,28.68533834,27.51477574,27.73809547,28.3051156,321186881.9,4087444400
1477,Binance Coin,BNB,09-11-2020,28.92338466,27.40866147,28.3051356,28.01802089,335957338.5,4045986040
1478,Binance Coin,BNB,10-11-2020,28.46807456,27.70500929,28.01859994,28.1933417,310738349,4071303515
1479,Binance Coin,BNB,11-11-2020,28.62005714,27.87151473,28.19332232,27.95617778,279645462.6,4037055489
1480,Binance Coin,BNB,12-11-2020,28.1571881,27.34979302,27.95578119,27.61480668,266092376.2,3987759263
1481,Binance Coin,BNB,13-11-2020,28.4815135,27.56248215,27.61427543,28.18217212,292737428.4,4069690555
1482,Binance Coin,BNB,14-11-2020,28.18217213,27.40985901,28.18217213,27.93620058,254114574.2,4034170650
1483,Binance Coin,BNB,15-11-2020,28.17245418,27.11418184,27.936201,27.62103009,254946427,3988657963
1484,Binance Coin,BNB,16-11-2020,28.18029187,27.50086617,27.62103001,28.06410953,275039274.1,4052641542
1485,Binance Coin,BNB,17-11-2020,28.75081023,28.17127808,28.17127808,28.5305809,320321793.5,4120003069
1486,Binance Coin,BNB,18-11-2020,28.78107773,27.54364187,28.53052136,28.07616291,327690836.4,4054382129
1487,Binance Coin,BNB,19-11-2020,28.33826099,27.65497311,28.07604865,28.09410417,282317318.7,4056972965
1488,Binance Coin,BNB,20-11-2020,29.27153591,28.09219331,28.09219331,28.89199739,321436881.2,4172193980
1489,Binance Coin,BNB,21-11-2020,30.73203006,28.35032977,28.89199614,30.3912909,419204706.5,4388701800
1490,Binance Coin,BNB,22-11-2020,31.07344848,29.08958691,30.3912909,29.92507133,426289161.3,4321376636
1491,Binance Coin,BNB,23-11-2020,31.04421098,29.81884189,29.92509268,30.96536947,433686947.5,4471602512
1492,Binance Coin,BNB,24-11-2020,35.11366375,30.85128794,30.97175266,33.80315145,840230024.2,4881396848
1493,Binance Coin,BNB,25-11-2020,35.28230836,30.77439977,33.85777372,31.34296007,599500600.5,4526129072
1494,Binance Coin,BNB,26-11-2020,31.73126684,26.53739022,31.31772945,28.20491606,659590249.7,4072974928
1495,Binance Coin,BNB,27-11-2020,28.70881822,27.30111817,28.23048453,28.47518678,361093512.8,4112003794
1496,Binance Coin,BNB,28-11-2020,29.62014518,27.98564744,28.47495392,29.14391133,338275296.2,4208572006
1497,Binance Coin,BNB,29-11-2020,30.45185443,28.959318,29.16410921,30.11760417,347773041.2,4349179641
1498,Binance Coin,BNB,30-11-2020,31.53378518,29.78583523,30.12431017,31.39278584,389608480.7,4533324240
1499,Binance Coin,BNB,01-12-2020,31.87190904,29.48413485,31.41150907,30.10830281,467818960.3,4347836463
1500,Binance Coin,BNB,02-12-2020,30.91014098,29.74890232,30.14750388,30.29736127,371441750.1,4375137745
1501,Binance Coin,BNB,03-12-2020,30.76911715,29.97830866,30.30398472,30.70443037,324897559.6,4433921194
1502,Binance Coin,BNB,04-12-2020,31.11662024,28.92553054,30.7160009,29.07220783,362626785.7,4198217551
1503,Binance Coin,BNB,05-12-2020,30.00295115,28.75748277,29.07513897,29.72948849,307895991.1,4293133190
1504,Binance Coin,BNB,06-12-2020,30.1336466,29.09603129,29.72870598,29.54080394,249993855.5,4265885903
1505,Binance Coin,BNB,07-12-2020,29.65660097,29.09027429,29.53038224,29.37813565,238972454,4242395534
1506,Binance Coin,BNB,08-12-2020,29.48814075,27.51166497,29.38087478,27.6363057,323672205.5,3990863862
1507,Binance Coin,BNB,09-12-2020,28.3788379,26.99604501,27.63660667,28.1293041,323390503.7,4062056065
1508,Binance Coin,BNB,10-12-2020,28.23804973,27.43250658,28.13152143,27.69619012,263890749.9,3999511565
1509,Binance Coin,BNB,11-12-2020,27.74111883,26.76522624,27.6971213,27.36100351,278060132.2,3951108419
1510,Binance Coin,BNB,12-12-2020,28.24186395,27.32848915,27.35827081,28.16445065,238973887.1,4067131459
1511,Binance Coin,BNB,13-12-2020,29.2513724,28.06197444,28.16547706,29.10169187,265728019.6,4202475239
1512,Binance Coin,BNB,14-12-2020,30.17433687,28.69362187,29.10685967,30.02957848,335453986,4336468154
1513,Binance Coin,BNB,15-12-2020,30.296968,29.3809862,30.02698961,29.54728368,294288115.3,4266821620
1514,Binance Coin,BNB,16-12-2020,30.59629937,29.0647624,29.54994723,30.49019426,347039607.1,4402984095
1515,Binance Coin,BNB,17-12-2020,31.45274833,29.83370126,30.49361364,30.1841335,479985920.4,4358786912
1516,Binance Coin,BNB,18-12-2020,31.17921049,29.70016941,30.18397921,30.93835975,359055461.1,4467702132
1517,Binance Coin,BNB,19-12-2020,34.16542714,30.94062233,30.94263456,33.2963554,534843838.8,4808212174
1518,Binance Coin,BNB,20-12-2020,35.54381072,32.67152773,33.29351834,34.16029635,583559932.3,4932970916
1519,Binance Coin,BNB,21-12-2020,35.56341288,31.64373259,34.20123469,32.26952771,583000547.1,4659931518
1520,Binance Coin,BNB,22-12-2020,33.75624479,30.59292535,32.2047922,33.48294761,563925549.1,4835157313
1521,Binance Coin,BNB,23-12-2020,34.38152093,30.07429491,33.47770728,31.09789872,582613805.2,4490740605
1522,Binance Coin,BNB,24-12-2020,32.70521507,30.45580786,31.1141081,32.50059333,488263503.6,4693298909
1523,Binance Coin,BNB,25-12-2020,33.43528151,31.86425409,32.48890296,33.16497423,421026462.5,4789239871
1524,Binance Coin,BNB,26-12-2020,33.94531715,32.60174455,33.17020178,33.4771392,434464850.8,4834318541
1525,Binance Coin,BNB,27-12-2020,34.85247806,32.08786404,33.47984541,33.51184727,567285548.2,4839330614
1526,Binance Coin,BNB,28-12-2020,35.97667421,33.4012664,33.53205365,35.8445565,611476292.2,5176189132
1527,Binance Coin,BNB,29-12-2020,39.48423321,35.34263217,35.85218112,38.95283333,938849532.1,5625044698
1528,Binance Coin,BNB,30-12-2020,39.15659857,36.90449215,38.94734816,38.13629984,501223200.9,5507131905
1529,Binance Coin,BNB,31-12-2020,38.16325175,36.744085,38.12228929,37.37603315,404140895.7,5397344408
1530,Binance Coin,BNB,01-01-2021,38.9281775,37.04630629,37.37457234,37.90501081,459165743.3,5473732252
1531,Binance Coin,BNB,02-01-2021,38.83625408,36.92560314,37.91710592,38.24159295,521965394.2,5522336922
1532,Binance Coin,BNB,03-01-2021,41.60632294,37.81810482,38.25372654,41.14898038,758008613.2,5942182741
1533,Binance Coin,BNB,04-01-2021,43.13212208,38.14398195,41.19828184,40.92635471,807877170.7,5910034134
1534,Binance Coin,BNB,05-01-2021,41.73459986,38.97895302,40.93727716,41.73459986,644270927.2,6026750037
1535,Binance Coin,BNB,06-01-2021,42.19270217,40.5925288,41.77553505,42.16595486,641021601.1,6089040529
1536,Binance Coin,BNB,07-01-2021,44.47003417,41.49586973,42.19662604,43.44949061,829964769.7,6274391512
1537,Binance Coin,BNB,08-01-2021,43.59046385,40.5344802,43.56868766,42.39531707,650561499.8,6122161936
1538,Binance Coin,BNB,09-01-2021,44.11974274,41.59010197,42.37369356,43.93285446,590039660.4,6344192423
1539,Binance Coin,BNB,10-01-2021,45.15542018,40.59486495,43.94412275,42.44847546,701488831.6,6129838356
1540,Binance Coin,BNB,11-01-2021,42.47750228,35.17088435,42.47262153,38.37136193,890728693.6,5541076413
1541,Binance Coin,BNB,12-01-2021,39.93091013,37.18550236,38.27951829,38.11160883,567249584.5,5427343148
1542,Binance Coin,BNB,13-01-2021,40.4015426,37.14378158,38.10942625,40.13593172,542384725.1,5715620009
1543,Binance Coin,BNB,14-01-2021,41.87310165,39.65635682,40.11882897,41.79368392,534108764.3,5951694799
1544,Binance Coin,BNB,15-01-2021,42.41105972,39.09546269,41.79495129,40.91898077,562019412.6,5827131331
1545,Binance Coin,BNB,16-01-2021,43.91791782,40.73382243,40.91943351,43.17182726,604218251.9,6147951452
1546,Binance Coin,BNB,17-01-2021,46.65454649,41.09147259,43.15614069,45.68461122,664875513,6505788375
1547,Binance Coin,BNB,18-01-2021,46.80380107,44.15646168,45.76753322,45.35317239,586905636,6458589310
1548,Binance Coin,BNB,19-01-2021,47.09810273,41.9438908,45.33563939,42.78553342,750638729.1,6622630370
1549,Binance Coin,BNB,20-01-2021,42.7545626,40.3064044,42.66294741,42.60689797,684094132.5,6584162604
1550,Binance Coin,BNB,21-01-2021,42.63518837,38.44939048,42.60602569,38.64584075,621983627.4,5972049400
1551,Binance Coin,BNB,22-01-2021,41.4096934,36.95341517,38.63531118,40.8575696,561072899.1,6313834019
1552,Binance Coin,BNB,23-01-2021,41.85029219,39.5865303,40.86509249,40.8154796,468609052.5,6307329734
1553,Binance Coin,BNB,24-01-2021,42.19152393,40.50406055,40.86247127,41.88160564,450486065.7,6472081160
1554,Binance Coin,BNB,25-01-2021,43.35352592,40.63365735,41.87605262,41.62370324,507172505.4,6432226784
1555,Binance Coin,BNB,26-01-2021,42.47721623,40.0078334,41.65512898,41.69473571,546536514.3,6443203629
1556,Binance Coin,BNB,27-01-2021,42.04783643,39.73079927,41.75617132,40.99487847,519618043.1,6335052741
1557,Binance Coin,BNB,28-01-2021,43.07650825,40.50751763,40.98641768,42.52910584,533847527,6572141169
1558,Binance Coin,BNB,29-01-2021,44.00945418,41.90700127,42.38617929,42.8523495,651771602.9,6622092912
1559,Binance Coin,BNB,30-01-2021,44.98825414,42.68006512,42.85351073,44.77227836,533768579.5,6918784867
1560,Binance Coin,BNB,31-01-2021,45.70770902,43.4290746,44.79869943,44.27599213,512545443.4,6842092373
1561,Binance Coin,BNB,01-02-2021,52.13868407,43.52419288,44.30907487,51.60769628,1256933735,7975081034
1562,Binance Coin,BNB,02-02-2021,52.91186646,49.38707351,51.55188381,51.05640444,1006694242,7889888370
1563,Binance Coin,BNB,03-02-2021,52.67743405,49.95558469,51.0501037,52.24263599,714000887.6,8073200035
1564,Binance Coin,BNB,04-02-2021,57.07090989,51.60264311,52.24221033,55.92512552,940905214,8642265397
1565,Binance Coin,BNB,05-02-2021,68.46396074,56.0108048,56.0108048,67.84556675,1431595319,10484364380
1566,Binance Coin,BNB,06-02-2021,75.40188209,62.2081248,67.85464013,72.73360043,2114553792,11239725838
1567,Binance Coin,BNB,07-02-2021,74.61254552,64.49789838,72.86821713,68.59052075,1493688265,10599484196
1568,Binance Coin,BNB,08-02-2021,79.83154155,67.85923475,68.52555921,79.83154155,2133574291,12336590447
1569,Binance Coin,BNB,09-02-2021,115.1318439,78.44632612,79.80701892,107.8992791,4425849540,16673976092
1570,Binance Coin,BNB,10-02-2021,148.0747715,107.7085569,107.7085569,129.7371508,7000323240,20048643233
1571,Binance Coin,BNB,11-02-2021,131.5356974,119.0962593,129.3052388,124.4342571,2809765027,19229172295
1572,Binance Coin,BNB,12-02-2021,140.2431715,121.7270687,124.1594309,136.9483919,2981627650,21163016404
1573,Binance Coin,BNB,13-02-2021,138.4705308,125.7286022,136.9279871,133.4526826,2116751635,20622814703
1574,Binance Coin,BNB,14-02-2021,138.7567659,128.7317134,133.4737771,136.4265168,2312597445,21082369583
1575,Binance Coin,BNB,15-02-2021,139.2197578,119.7349867,136.276784,129.5678802,2414986848,20022485368
1576,Binance Coin,BNB,16-02-2021,133.2806145,126.7966373,129.7397938,130.0566605,1925775294,20098017962
1577,Binance Coin,BNB,17-02-2021,175.1161473,127.0921175,130.0801332,164.6700998,5236224271,25446929134
1578,Binance Coin,BNB,18-02-2021,199.4556294,163.2748907,165.0188303,195.9326397,6110987389,30278016489
1579,Binance Coin,BNB,19-02-2021,342.8795928,195.385744,195.9878561,332.6160326,17982945189,51400081848
1580,Binance Coin,BNB,20-02-2021,334.4550483,227.9137498,332.9184419,255.9537311,9680520706,39553242902
1581,Binance Coin,BNB,21-02-2021,307.5881016,250.5408103,254.5392796,293.9235915,8505963719,45420831168
1582,Binance Coin,BNB,22-02-2021,295.4785873,223.0193632,294.61237,267.5098065,7885768925,41339035406
1583,Binance Coin,BNB,23-02-2021,268.5368452,190.4124633,267.3644247,230.9942518,8280752930,35696185048
1584,Binance Coin,BNB,24-02-2021,280.0881955,214.5247143,231.1216043,254.3591317,7154121651,39306825006
1585,Binance Coin,BNB,25-02-2021,264.7051337,233.8859561,254.4676057,233.8859561,4059853073,36143048172
1586,Binance Coin,BNB,26-02-2021,238.7550118,210.3107612,235.270287,221.6804293,4167145958,34256894118
1587,Binance Coin,BNB,27-02-2021,237.1794351,220.099401,221.9809049,225.2494434,2755271254,34808423808
1588,Binance Coin,BNB,28-02-2021,228.1730458,195.8526699,225.445941,209.5744041,3129699003,32386116331
1589,Binance Coin,BNB,01-03-2021,259.4910633,209.9513023,209.9513023,254.6299335,5008256561,39348672761
1590,Binance Coin,BNB,02-03-2021,264.1693119,228.6416424,254.9533487,239.522539,5882262804,37014085021
1591,Binance Coin,BNB,03-03-2021,254.2536241,236.9087583,239.6889831,241.0913696,5827707431,37256520784
1592,Binance Coin,BNB,04-03-2021,249.4656135,226.0849429,241.0454914,229.945064,5580339595,35534051133
1593,Binance Coin,BNB,05-03-2021,230.3666324,216.2726179,229.8352983,226.3725652,4969642573,34981982954
1594,Binance Coin,BNB,06-03-2021,232.0988861,220.0750796,226.1977688,226.6668513,4489684331,35027459802
1595,Binance Coin,BNB,07-03-2021,243.343131,225.5463778,226.6727402,240.1792166,5081569247,37115563235
1596,Binance Coin,BNB,08-03-2021,242.688267,229.4411214,240.1795793,240.3186652,5016770824,37137112622
1597,Binance Coin,BNB,09-03-2021,296.6586384,236.0502511,240.3954696,293.4632209,8676266998,45349688818
1598,Binance Coin,BNB,10-03-2021,295.0706288,268.5784911,293.4238746,279.3580234,4544623650,43169973367
